card_id,section,event_id,title,detail,sort_order
daiwa_scarlet_sr_wit,random,i_m_going_to_win_tomorrow,I'm Going to Win Tomorrow!,Top::Wit +10|Daiwa Scarlet bond +5||Bot::Mood +1|Skill points +15|Daiwa Scarlet bond +5,1
daiwa_scarlet_sr_wit,random,this_is_nothing,This Is Nothing!,Top::Stamina to Spare hint +1|Daiwa Scarlet bond +5||Bot::Energy +20|Mood +1|Daiwa Scarlet bond +5,2
agnes_tachyon_sr_wit,chain,report_potential_of_specialized_training,(❯) Report: Potential of Specialized Training,Wit +5|Skill points +15,1
agnes_tachyon_sr_wit,chain,report_n_a,(❯❯) Report: N/A (On Break),Wit +10|Skill points +15|Subdued Front Runners hint +1,2
agnes_tachyon_sr_wit,random,the_correlation_between_sleep_and_efficiency,The Correlation between Sleep and Efficiency,Top::Power +5|Wit +5|Agnes Tachyon bond +5||Bot::Wit +10|Agnes Tachyon bond +5,1
agnes_tachyon_sr_wit,random,happenstance_introduced_through_intervention,Happenstance Introduced Through Intervention,Top::Late Surger Savvy ○ hint +1|Agnes Tachyon bond +5||Bot::Wit +10|Agnes Tachyon bond +5,2
marvelous_sunday_sr_wit,chain,marvelous_world_plan,(❯) Marvelous World Plan ☆,Guts +5|Wit +5,1
marvelous_sunday_sr_wit,chain,marvelously_marvelous,(❯❯) Marvelously Marvelous ☆,Guts +15|Wit +15,2
marvelous_sunday_sr_wit,random,marvelous_no_question,"Marvelous, No Question ☆",Top::Energy +10|Speed +5|Marvelous Sunday bond +5||Bot::Mood +1|Speed +5|Marvelous Sunday bond +5,1
marvelous_sunday_sr_wit,random,how_to_be_more_marvelous,How To Be More Marvelous ☆,Top::Energy +10|Mood +1|Marvelous Sunday bond +5||Bot::Hanshin Racecourse ○ hint +1|Marvelous Sunday bond +5,2
matikanefukukitaru_sr_wit,chain,spirits_lost_and_found,(❯) Spirits' Lost and Found,Energy +5|Mood +1|Skill points +15|Matikanefukukitaru bond +5,1
matikanefukukitaru_sr_wit,chain,guidance_and_friends,(❯❯) Guidance and Friends,Top::Skill points +45|Matikanefukukitaru bond +5||Bot::!Randomly either|Energy +10|Mood +1|Right-Handed ○ hint +3|Matikanefukukitaru bond +5|!or|Energy -20|Right-Handed ○ hint +1|Matikanefukukitaru bond +5,2
matikanefukukitaru_sr_wit,random,maximum_spirituality,Maximum Spirituality,Top::Wit +5|Skill points +15|Matikanefukukitaru bond +5||Bot::Energy -10|Speed +5|Stamina +5|Power +5|Matikanefukukitaru bond +5,1
matikanefukukitaru_sr_wit,random,when_piety_and_kindness_intersect,When Piety and Kindness Intersect,Top::Skill points +30|Matikanefukukitaru bond +5||Bot::Energy +20|Matikanefukukitaru bond +5,2
mejiro_dober_sr_wit,chain,don_t_need_to_be_complimented,(❯) Don't Need to Be Complimented,Energy +10|Guts +5,1
mejiro_dober_sr_wit,chain,don_t_need_to_be_seen,(❯❯) Don't Need to Be Seen,!Randomly either|Energy +5|Stamina +5|!or|Energy +20|Stamina +15|Slick Surge hint +1,2
mejiro_dober_sr_wit,random,give_it_a_try,Give It a Try,Top::Energy +15|Mejiro Dober bond +5||Bot::Mood +1|Skill points +15|Mejiro Dober bond +5,1
mejiro_dober_sr_wit,random,hope_she_ll_like_it,Hope She'll Like It...,Top::Skill points +45|Mejiro Dober bond +5||Bot::Unyielding Spirit hint +1|Mejiro Dober bond +5,2
mr_cb_r_wit,random,the_paths_that_beckon,The Paths that Beckon,Top::Energy +10|Skill points +10|Mr. C.B. bond +5||Bot::Power +20|Mr. C.B. bond +5,1
mr_cb_r_wit,random,even_if_i_ruffle_feathers,Even if I Ruffle Feathers,Top::Wit +15|Mr. C.B. bond +5||Bot::Early Start hint +1|Mr. C.B. bond +5,2
curren_chan_r_wit,random,uruniquecuteness,#UrUniqueCuteness,Top::Speed +5|Wit +10|Curren Chan bond +5||Bot::Speed +10|Power +5|Curren Chan bond +5,1
curren_chan_r_wit,random,cuteness4u,#Cuteness4U ☆,Top::Skill points +15|Curren Chan bond +5||Bot::Intimidate hint +1|Curren Chan bond +5,2
mejiro_ardan_r_wit,random,the_glass_girl_wants_to_study,The Glass Girl Wants to Study,Top::Speed +10|Mejiro Ardan bond +5||Bot::Energy +10|Wit +5|Mejiro Ardan bond +5,1
mejiro_ardan_r_wit,random,the_glass_girl_wants_to_play,The Glass Girl Wants to Play,Top::Speed +10|Wit +10|Mejiro Ardan bond +5||Bot::Hesitant Pace Chasers hint +1|Mejiro Ardan bond +5,2
ikuno_dictus_r_wit,random,ikuno_style_flawless_method,Ikuno-Style Flawless Method,Top::Wit +10|Ikuno Dictus bond +5||Bot::Skill points +30|Ikuno Dictus bond +5,1
ikuno_dictus_r_wit,random,ikuno_style_management,Ikuno-Style Management,Top::Stamina +20|Ikuno Dictus bond +5||Bot::Trick (Rear) hint +1|Ikuno Dictus bond +5,2
symboli_rudolf_r_wit,random,the_emperor_s_encouragement,The Emperor's Encouragement,Top::Speed +10|Symboli Rudolf bond +5||Bot::Energy -10|Skill points +30|Symboli Rudolf bond +5,1
symboli_rudolf_r_wit,random,the_student_council_president_s_thoughtfulness,The Student Council President's Thoughtfulness,Top::Rainy Days ○ hint +1|Symboli Rudolf bond +5||Bot::Stamina +15|Symboli Rudolf bond +5,2
daiwa_scarlet_r_wit,random,i_m_going_to_win_tomorrow,I'm Going to Win Tomorrow!,Top::Wit +10|Daiwa Scarlet bond +5||Bot::Mood +1|Skill points +15|Daiwa Scarlet bond +5,1
daiwa_scarlet_r_wit,random,this_is_nothing,This Is Nothing!,Top::Stamina to Spare hint +1|Daiwa Scarlet bond +5||Bot::Energy +20|Mood +1|Daiwa Scarlet bond +5,2
fine_motion_r_wit,random,wonderful_new_shoes,Wonderful New Shoes,Top::Speed +5|Skill points +10|Fine Motion bond +5||Bot::Energy -10|Stamina +5|Skill points +20|Fine Motion bond +5,1
fine_motion_r_wit,random,reminiscent_clover,Reminiscent Clover,Top::Corner Adept ○ hint +1|Fine Motion bond +5||Bot::Guts +15|Fine Motion bond +5,2
agnes_tachyon_r_wit,random,the_correlation_between_sleep_and_efficiency,The Correlation between Sleep and Efficiency,Top::Power +5|Wit +5|Agnes Tachyon bond +5||Bot::Wit +10|Agnes Tachyon bond +5,1
agnes_tachyon_r_wit,random,happenstance_introduced_through_intervention,Happenstance Introduced Through Intervention,Top::Late Surger Savvy ○ hint +1|Agnes Tachyon bond +5||Bot::Wit +10|Agnes Tachyon bond +5,2
air_shakur_r_wit,random,verification_required,//Verification Required,Top::Energy +10|Guts +5|Air Shakur bond +5||Bot::Energy -10|Stamina +5|Guts +10|Air Shakur bond +5,1
air_shakur_r_wit,random,absolute_desire,//Absolute Desire,Top::Pace Strategy hint +1|Air Shakur bond +5||Bot::Maximum Energy +4|Guts +5|Air Shakur bond +5,2
marvelous_sunday_r_wit,random,marvelous_no_question,"Marvelous, No Question ☆",Top::Energy +10|Speed +5|Marvelous Sunday bond +5||Bot::Mood +1|Speed +5|Marvelous Sunday bond +5,1
marvelous_sunday_r_wit,random,how_to_be_more_marvelous,How To Be More Marvelous ☆,Top::Energy +10|Mood +1|Marvelous Sunday bond +5||Bot::Hanshin Racecourse ○ hint +1|Marvelous Sunday bond +5,2
matikanefukukitaru_r_wit,random,maximum_spirituality,Maximum Spirituality,Top::Wit +5|Skill points +15|Matikanefukukitaru bond +5||Bot::Energy -10|Speed +5|Stamina +5|Power +5|Matikanefukukitaru bond +5,1
matikanefukukitaru_r_wit,random,when_piety_and_kindness_intersect,When Piety and Kindness Intersect,Top::Skill points +30|Matikanefukukitaru bond +5||Bot::Energy +20|Matikanefukukitaru bond +5,2
mejiro_dober_r_wit,random,give_it_a_try,Give It a Try,Top::Energy +15|Mejiro Dober bond +5||Bot::Mood +1|Skill points +15|Mejiro Dober bond +5,1
mejiro_dober_r_wit,random,hope_she_ll_like_it,Hope She'll Like It...,Top::Skill points +45|Mejiro Dober bond +5||Bot::Unyielding Spirit hint +1|Mejiro Dober bond +5,2
fuji_kiseki_r_wit,random,sleight_of_hand,Sleight of Hand,Top::Wit +5|Skill points +15|Fuji Kiseki bond +5||Bot::Power +5|Skill points +15|Fuji Kiseki bond +5,1
fuji_kiseki_r_wit,random,misdirection,Misdirection,Top::Prepared to Pass hint +1|Fuji Kiseki bond +5||Bot::Skill points +30|Fuji Kiseki bond +5,2



